fan_state,window_start,window_end,timestamp_start,timestamp_end,timestamp_mean,accel_x_g_std,accel_x_g_range,accel_x_g_rms,gyro_y_dps_std,gyro_y_dps_range,gyro_y_dps_rms,collection_id
LOW,2840,2940,1770488211.0728,1770488217.6079,1770488214.3422143,0.06450544631269517,0.25950000000000006,0.30156568770335923,1.750145053988383,7.67,1.859304977673109,col_20260207_191320_5hz
LOW,2860,2960,1770488212.3928,1770488218.9223,1770488215.6616738,0.06415863873244194,0.2673,0.3000145003162347,1.7810993094153957,7.67,1.8452969950661058,col_20260207_191320_5hz
LOW,2880,2980,1770488213.7313,1770488220.2391,1770488216.978524,0.06189347186093215,0.2673,0.30414327988630624,1.9415207312825684,7.699999999999999,2.0108592690688227,col_20260207_191320_5hz
LOW,2900,3000,1770488215.0265,1770488221.5651,1770488218.295263,0.05753636679527131,0.2437,0.3099235531546449,1.8648308234260824,7.699999999999999,1.9261147421688045,col_20260207_191320_5hz
LOW,2920,3020,1770488216.3412,1770488222.885,1770488219.6163628,0.05994115396787086,0.2561,0.3062424590091975,1.7258761369229252,7.6,1.8327149260045874,col_20260207_191320_5hz
LOW,2940,3040,1770488217.6745,1770488224.2184,1770488220.9384632,0.06122542389400012,0.2561,0.3067844981416108,1.6716536842300798,7.6,1.7731835776365628,col_20260207_191320_5hz
LOW,2960,3060,1770488218.989,1770488225.534,1770488222.2607498,0.060682173486123585,0.2429,0.3068000526401519,1.6296264940163436,7.6,1.779299581295966,col_20260207_191320_5hz
LOW,2980,3080,1770488220.3057,1770488226.8588,1770488223.5839672,0.060648316341016424,0.2429,0.3048193627379993,1.5619585749948683,7.4799999999999995,1.6987657284040083,col_20260207_191320_5hz
LOW,3000,3100,1770488221.6318,1770488228.1652,1770488224.906731,0.06213482859073483,0.2446,0.2976828594326519,1.6575197615714876,7.4799999999999995,1.8179884488081874,col_20260207_191320_5hz
LOW,3020,3120,1770488222.9517,1770488229.4798,1770488226.226698,0.06421851180929063,0.2646,0.29934845397963894,1.7136921660555025,7.4799999999999995,1.824243952984359,col_20260207_191320_5hz
LOW,3040,3140,1770488224.285,1770488230.8132,1770488227.5456576,0.06658852727009361,0.2697,0.2991979638968153,1.6580706981308126,7.4799999999999995,1.7760793901174576,col_20260207_191320_5hz
LOW,3060,3160,1770488225.6007,1770488233.3733,1770488229.074681,0.06821829733290036,0.2697,0.3014727525001223,1.6801511360588965,7.4799999999999995,1.7711453921121212,col_20260207_191320_5hz
LOW,3080,3180,1770488226.9254,1770488234.704,1770488230.643355,0.06956630922364647,0.2697,0.29935630826825743,1.6332773034607444,7.06,1.7271007498116604,col_20260207_191320_5hz
LOW,3100,3200,1770488228.2319,1770488235.4241,1770488232.1826892,0.06635485527826882,0.2697,0.3041669707578389,1.596486050675044,6.97,1.673640642431941,col_20260207_191320_5hz
LOW,3120,3220,1770488229.5465,1770488235.8373,1770488233.5095801,0.06355375503461616,0.2522,0.3034410936244464,1.6200444314894578,6.95,1.7077353424930926,col_20260207_191320_5hz
LOW,3140,3240,1770488230.8798,1770488237.154,1770488234.7782397,0.06081123626436154,0.24639999999999998,0.2994516378315537,1.668138708261396,6.95,1.7560008542139152,col_20260207_191320_5hz
LOW,3160,3260,1770488233.44,1770488238.4556,1770488235.8353689,0.061806379961942444,0.2461,0.3011251739725525,1.6214394839154498,6.62,1.7491146331787404,col_20260207_191320_5hz
LOW,3180,3280,1770488234.7706,1770488239.7754,1770488236.8510122,0.06076774416579901,0.2461,0.3039005148070664,1.5634927917966235,6.5,1.7099090619094337,col_20260207_191320_5hz
LOW,3200,3300,1770488235.4241,1770488241.1154,1770488237.896746,0.06281981753395977,0.2461,0.3000840360632335,1.5930616937206168,6.5,1.7416027101494762,col_20260207_191320_5hz
LOW,3220,3320,1770488235.904,1770488242.4487,1770488239.1600745,0.06513050111890742,0.2546,0.29943708187196855,1.7465505317625367,7.95,1.8712974108890335,col_20260207_191320_5hz
LOW,3240,3340,1770488237.2206,1770488243.7389,1770488240.4778552,0.06830765084527501,0.2561,0.2980393034483875,1.732809118166222,7.95,1.8536768866229085,col_20260207_191320_5hz
LOW,3260,3360,1770488238.5223,1770488245.082,1770488241.7998137,0.06743504355303703,0.2588,0.2965676103353163,1.770201400971087,7.95,1.854567874196035,col_20260207_191320_5hz
LOW,3280,3380,1770488239.842,1770488246.3723,1770488243.1230252,0.06765192629186548,0.2588,0.29865034722899625,1.7468736531300713,7.95,1.8126306849438472,col_20260207_191320_5hz
LOW,3300,3400,1770488241.182,1770488247.6908,1770488244.441976,0.06592744808499719,0.2603,0.30263524761666477,1.648786884348611,7.95,1.6975850494157871,col_20260207_191320_5hz
LOW,3320,3420,1770488242.5154,1770488249.0242,1770488245.75707,0.0655740845456496,0.2603,0.30523294022762354,1.3513419219427776,6.8500000000000005,1.447974101978347,col_20260207_191320_5hz
LOW,3340,3440,1770488243.8056,1770488250.35,1770488247.0782163,0.06377040705531054,0.2539,0.3051106605807145,1.3833158533032144,6.91,1.499022681616259,col_20260207_191320_5hz
LOW,3360,3460,1770488245.1487,1770488251.6692,1770488248.3975608,0.061667945514667505,0.2539,0.30346785332222587,1.416983923691444,7.37,1.57100922976283,col_20260207_191320_5hz
LOW,3380,3480,1770488246.4389,1770488252.986,1770488249.7168512,0.06240809770374355,0.2539,0.3024379997619347,1.4992253299621108,7.62,1.668426504224864,col_20260207_191320_5hz
LOW,3400,3500,1770488247.7575,1770488254.3197,1770488251.0398939,0.060342221859987895,0.2446,0.3019224474927295,1.5231571291235848,7.62,1.7161165461587973,col_20260207_191320_5hz
LOW,3420,3520,1770488249.0908,1770488255.653,1770488252.3656604,0.06433102264848585,0.2583,0.2975719521393103,1.7321007216671902,7.62,1.936212023513954,col_20260207_191320_5hz
LOW,3440,3540,1770488250.4166,1770488256.9602,1770488253.6882699,0.06613599379309273,0.2583,0.2944095326242002,1.872190938446183,7.71,1.9868877673386587,col_20260207_191320_5hz
LOW,3460,3560,1770488251.7358,1770488258.2797,1770488255.0103598,0.06737521706829595,0.26369999999999993,0.29256855077058436,1.8024039807989771,7.71,1.9240563921049716,col_20260207_191320_5hz
LOW,3480,3580,1770488253.0526,1770488259.6016,1770488256.3328261,0.06734832303777132,0.2649,0.29399015323646477,1.713978211646811,7.35,1.801195436369968,col_20260207_191320_5hz
LOW,3500,3600,1770488254.3863,1770488260.9082,1770488257.655404,0.07016759607539651,0.2649,0.2998077132096504,1.6612721029379867,7.36,1.7446816328488126,col_20260207_191320_5hz
LOW,3520,3620,1770488255.7197,1770488262.2415,1770488258.973104,0.064490284973785,0.24000000000000002,0.30598526990690256,1.5110932598618791,7.36,1.5645293221924605,col_20260207_191320_5hz
LOW,3540,3640,1770488257.0269,1770488263.5583,1770488260.2924252,0.06133865902512052,0.2339,0.30968831895956295,1.3872344574728528,6.92,1.5107951548770602,col_20260207_191320_5hz
LOW,3560,3660,1770488258.3464,1770488264.875,1770488261.611695,0.059411933784383766,0.2339,0.30898371057387475,1.4368152943228296,7.2,1.5311384653257196,col_20260207_191320_5hz
LOW,3580,3680,1770488259.6682,1770488266.172,1770488262.9290044,0.05952745231403742,0.24879999999999997,0.31074395842880037,1.4609650064255475,7.31,1.6133688356975289,col_20260207_191320_5hz
LOW,3600,3700,1770488260.9748,1770488267.514,1770488264.2437992,0.060022271025012036,0.2485,0.3073096287134524,1.3858102178869949,7.31,1.5571942717593075,col_20260207_191320_5hz
LOW,3620,3720,1770488262.3082,1770488268.8473,1770488265.564959,0.06398256168675961,0.2803,0.30506511862223773,1.389496009350153,7.31,1.5435517484036612,col_20260207_191320_5hz
LOW,3640,3740,1770488263.6249,1770488270.1494,1770488266.88362,0.07017549950659419,0.31,0.30266089159321524,1.4615575390657733,7.31,1.5969076366527901,col_20260207_191320_5hz
LOW,3660,3760,1770488264.9416,1770488271.4761,1770488268.2030478,0.07169538709707898,0.31,0.29932615037781113,1.433871245963179,6.67,1.5556988783180377,col_20260207_191320_5hz
LOW,3680,3780,1770488266.2387,1770488272.7873,1770488269.5242712,0.0718432567399335,0.31,0.30130936377749695,1.423067812860652,6.140000000000001,1.512370986233206,col_20260207_191320_5hz
LOW,3700,3800,1770488267.5806,1770488274.0962,1770488270.84667,0.0698506273701246,0.2995,0.30158461764486594,1.5074383934343718,6.970000000000001,1.555999678663206,col_20260207_191320_5hz
LOW,3720,3820,1770488268.914,1770488275.4296,1770488272.163124,0.06474531497336314,0.2995,0.3030148842878845,1.4538263307561876,6.970000000000001,1.511898144717428,col_20260207_191320_5hz
LOW,3740,3840,1770488270.216,1770488276.7592,1770488273.4842575,0.059914035617708146,0.2578,0.304594698575008,1.3676592375295828,6.51,1.4107717745971529,col_20260207_191320_5hz
LOW,3760,3860,1770488271.5428,1770488278.0555,1770488274.8025622,0.057128684660159995,0.2578,0.3045727835838258,1.3654286359967702,6.710000000000001,1.4283290937315531,col_20260207_191320_5hz
LOW,3780,3880,1770488272.854,1770488279.3738,1770488276.11893,0.05732413344307963,0.24169999999999997,0.3035763651867517,1.3731880388351771,6.710000000000001,1.439507902027634,col_20260207_191320_5hz
LOW,3800,3900,1770488274.1629,1770488280.689,1770488277.4363558,0.05812241986531531,0.24169999999999997,0.3034709628613585,1.3360579927533087,6.49,1.4430155924313501,col_20260207_191320_5hz
LOW,3820,3920,1770488275.4962,1770488282.0224,1770488278.7549157,0.06354274274848387,0.2588,0.2982104880784712,1.363679034817211,6.140000000000001,1.4997903186779145,col_20260207_191320_5hz
LOW,3840,3940,1770488276.8258,1770488283.3393,1770488280.0713282,0.0617790799866751,0.2588,0.3011782956987439,1.509458697679403,6.07,1.5733480225302985,col_20260207_191320_5hz
LOW,3860,3960,1770488278.1221,1770488284.6769,1770488281.39231,0.06291672810151526,0.2588,0.30409486990082557,1.6098700071744925,6.26,1.6499806059466275,col_20260207_191320_5hz
LOW,3880,3980,1770488279.4405,1770488285.9916,1770488282.71634,0.06250539416722367,0.2747,0.2995635912456653,1.5645649203532592,6.26,1.6093219068912223,col_20260207_191320_5hz
LOW,3900,4000,1770488280.7557,1770488287.3128,1770488284.040025,0.06373125019172304,0.2747,0.30386549935785734,1.5283701645871002,6.26,1.5703795719506797,col_20260207_191320_5hz
LOW,3920,4020,1770488282.089,1770488288.6461,1770488285.364771,0.06052428520850123,0.2393,0.30807381258393257,1.4680105585451353,6.26,1.4961871540686347,col_20260207_191320_5hz
LOW,3940,4040,1770488283.406,1770488289.9658,1770488286.6899772,0.06128272724838542,0.2373,0.303913798469237,1.4714349289044348,6.27,1.561785196497905,col_20260207_191320_5hz
LOW,3960,4060,1770488284.7435,1770488291.2571,1770488288.009715,0.060387789328638294,0.2373,0.3024596865699626,1.421794767186882,6.16,1.515904350544585,col_20260207_191320_5hz
LOW,3980,4080,1770488286.0583,1770488292.5932,1770488289.3272507,0.06047381955028143,0.22310000000000002,0.3052434014028805,1.4498747911457734,6.16,1.5505827936617897,col_20260207_191320_5hz
LOW,4000,4100,1770488287.3794,1770488293.4543,1770488290.6286957,0.058522330191133023,0.249,0.3039246145016885,1.5042469744028073,6.16,1.6104701176985559,col_20260207_191320_5hz
LOW,4020,4120,1770488288.7128,1770488296.2054,1770488292.052861,0.06144689739929918,0.2732,0.30550330407378573,1.6749641518551972,7.93,1.759767314164006,col_20260207_191320_5hz
LOW,4040,4140,1770488290.0324,1770488297.5218,1770488293.5658557,0.06239806073909669,0.2732,0.3070118610086588,1.715716468417786,7.93,1.7845907093784836,col_20260207_191320_5hz
LOW,4060,4160,1770488291.3237,1770488298.8704,1770488295.082418,0.0625799000558486,0.2732,0.3065584030816967,1.7459505691742825,7.93,1.8251742382578162,col_20260207_191320_5hz
LOW,4080,4180,1770488292.6599,1770488300.2037,1770488296.6048887,0.061674786582524954,0.2732,0.30800797424742105,1.8115492678919887,7.93,1.8741907587009383,col_20260207_191320_5hz
LOW,4100,4200,1770488293.4599,1770488302.4033,1770488298.331182,0.06542272616606556,0.2576,0.3008505324908035,1.8052414658432816,7.93,1.8444942396223416,col_20260207_191320_5hz
LOW,4120,4220,1770488296.272,1770488303.0699,1770488299.8540897,0.05875907671160261,0.25539999999999996,0.3025134354041155,1.656291411557761,6.97,1.7237203949596929,col_20260207_191320_5hz
LOW,4140,4240,1770488297.5885,1770488304.1365,1770488301.1851509,0.056916923669502725,0.26659999999999995,0.3007744201224566,1.5617250078038707,6.87,1.6482457341064165,col_20260207_191320_5hz
LOW,4160,4260,1770488298.9371,1770488305.4622,1770488302.507627,0.056564845407726515,0.26659999999999995,0.3021341970052381,1.5306577017739793,6.92,1.6343934654788606,col_20260207_191320_5hz
LOW,4180,4280,1770488300.2704,1770488306.7955,1770488303.8259869,0.057834740113533845,0.27190000000000003,0.30081795092713465,1.4878483088003294,7.12,1.6204891236907455,col_20260207_191320_5hz
LOW,4200,4300,1770488302.4263,1770488308.0895,1770488304.9525857,0.055492818958852684,0.27190000000000003,0.30296357404810237,1.4769979688543922,7.12,1.6366270192074919,col_20260207_191320_5hz
LOW,4220,4320,1770488303.093,1770488309.4245,1770488306.1610627,0.05979039391072783,0.27190000000000003,0.2992205236944819,1.5936030120453462,7.35,1.7032357441059063,col_20260207_191320_5hz
LOW,4240,4340,1770488304.2032,1770488310.7218,1770488307.4724855,0.06376886321709052,0.2612,0.2977859613883771,1.5982803258502558,7.35,1.7194347908542507,col_20260207_191320_5hz
LOW,4260,4360,1770488305.5289,1770488312.0366,1770488308.7893221,0.06627416256732332,0.2612,0.2973049202418285,1.5585039332642059,7.35,1.642743741427737,col_20260207_191320_5hz
LOW,4280,4380,1770488306.8622,1770488313.3699,1770488310.1042023,0.06706332085424939,0.25949999999999995,0.29903111610666877,1.5141831164030326,6.71,1.5841802296456045,col_20260207_191320_5hz
LOW,4300,4400,1770488308.1562,1770488314.7128,1770488311.4273837,0.06555165135982464,0.25949999999999995,0.30268539938358435,1.5595983970240543,6.93,1.644700580652904,col_20260207_191320_5hz
LOW,4320,4420,1770488309.4912,1770488316.0749,1770488312.7552938,0.06337725617285747,0.25949999999999995,0.30276756794610615,1.5417813204212847,7.01,1.6367437184849678,col_20260207_191320_5hz
LOW,4340,4440,1770488310.7884,1770488317.3402,1770488314.0831418,0.058176471154582764,0.23389999999999997,0.3096128153032429,1.4710742877230911,7.01,1.568367941523927,col_20260207_191320_5hz
LOW,4360,4460,1770488312.1033,1770488318.6425,1770488315.4065835,0.05555024662411501,0.23309999999999997,0.3084730049777452,1.4579570501218477,7.01,1.6122214488090647,col_20260207_191320_5hz
LOW,4380,4480,1770488313.4366,1770488319.9758,1770488316.727757,0.05472052773868322,0.2541,0.3072736812680188,1.4693924050436629,7.01,1.6325452520527572,col_20260207_191320_5hz
LOW,4400,4500,1770488314.7794,1770488321.3098,1770488318.0474284,0.05544978430075269,0.2541,0.3094967361701897,1.4648644271740645,7.59,1.6154643295350102,col_20260207_191320_5hz
LOW,4420,4520,1770488316.1416,1770488322.6083,1770488319.3591988,0.059547327093665586,0.2763,0.30693762786598844,1.4706973991953614,7.0200000000000005,1.5978347849511851,col_20260207_191320_5hz
LOW,4440,4540,1770488317.4069,1770488323.9457,1770488320.6709259,0.0654145115704459,0.29510000000000003,0.297651000670248,1.5115273599905494,7.0200000000000005,1.6208559467145744,col_20260207_191320_5hz
LOW,4460,4560,1770488318.7091,1770488325.2382,1770488321.9918299,0.06735848383091769,0.29510000000000003,0.30017124379260585,1.4990209338097982,7.0200000000000005,1.5641911647877313,col_20260207_191320_5hz
LOW,4480,4580,1770488320.0425,1770488326.5715,1770488323.3109772,0.06895890613981634,0.2832,0.30245804469380544,1.4935453491608484,7.0200000000000005,1.5621033896640772,col_20260207_191320_5hz
LOW,4500,4600,1770488321.3765,1770488327.9115,1770488324.6311326,0.0693470352935149,0.2832,0.30164355355286476,1.3880493471054984,6.0600000000000005,1.4459553935028564,col_20260207_191320_5hz
LOW,4520,4620,1770488322.675,1770488329.236,1770488325.9545822,0.06786105730829722,0.2832,0.3047018731481642,1.3007101291217809,5.09,1.365188631654981,col_20260207_191320_5hz
LOW,4540,4640,1770488324.0124,1770488330.5308,1770488327.277127,0.06476698463723629,0.25129999999999997,0.31175095011884085,1.3774458827845106,7.49,1.4268461725077446,col_20260207_191320_5hz
LOW,4560,4660,1770488325.3049,1770488331.8604,1770488328.594878,0.06427323308345395,0.26349999999999996,0.3083206799746005,1.410122246473688,7.49,1.4809459814591484,col_20260207_191320_5hz
LOW,4580,4680,1770488326.6382,1770488333.1938,1770488329.9193249,0.0625526486969177,0.26249999999999996,0.30549368618680156,1.4208413000754165,7.67,1.5003712873818933,col_20260207_191320_5hz
LOW,4600,4700,1770488327.9781,1770488334.5073,1770488331.2392783,0.0627543258349574,0.26249999999999996,0.3046171044114233,1.4464969097789322,7.67,1.53420370225078,col_20260207_191320_5hz
LOW,4620,4720,1770488329.3026,1770488335.8061,1770488332.555354,0.06464615629718444,0.27169999999999994,0.30490593664276205,1.5482269342702961,7.9,1.6449006048998827,col_20260207_191320_5hz
LOW,4640,4740,1770488330.5974,1770488337.1226,1770488333.8708947,0.06833002364261262,0.2859,0.2994628108797485,1.4721395959622852,6.76,1.5786009628782063,col_20260207_191320_5hz
LOW,4660,4760,1770488331.9271,1770488338.4596,1770488335.1894088,0.06914535948999036,0.2859,0.30048286523527423,1.4950330397686868,6.76,1.5767767755773168,col_20260207_191320_5hz
LOW,4680,4780,1770488333.2604,1770488339.793,1770488336.509249,0.0715658359484468,0.2939,0.30162801444826043,1.424291160542675,6.76,1.4888589590689911,col_20260207_191320_5hz
LOW,4700,4800,1770488334.5739,1770488341.115,1770488337.8305447,0.07038959851426914,0.2939,0.3019092520940688,1.4439942486035047,7.039999999999999,1.5029720556284472,col_20260207_191320_5hz
LOW,4720,4820,1770488335.8727,1770488342.414,1770488339.1521184,0.06829079147293579,0.2939,0.3034248536293624,1.285649859020721,6.640000000000001,1.3506020879592924,col_20260207_191320_5hz
LOW,4740,4840,1770488337.1893,1770488343.723,1770488340.4731772,0.06466136385818042,0.269,0.30636934409304073,1.3520219524845003,6.34,1.4125891122332779,col_20260207_191320_5hz
LOW,4760,4860,1770488338.5263,1770488345.065,1770488341.79335,0.06364646179482407,0.269,0.30726312974387276,1.3971362281467044,7.26,1.4707270310972054,col_20260207_191320_5hz
LOW,4780,4880,1770488339.8596,1770488346.3983,1770488343.1144233,0.06096497768391292,0.2629,0.30626515799222087,1.47839397658405,7.26,1.5673445696463812,col_20260207_191320_5hz
LOW,4800,4900,1770488341.1817,1770488347.7152,1770488344.434618,0.06351165622151575,0.2629,0.3071559844769429,1.4493618733773839,7.26,1.5363404570602182,col_20260207_191320_5hz
LOW,4820,4920,1770488342.4807,1770488349.009,1770488345.7540298,0.06267922120607436,0.2629,0.3047914918431943,1.603615848637073,7.86,1.6982205392704446,col_20260207_191320_5hz
LOW,4840,4940,1770488343.7896,1770488350.3224,1770488347.0733328,0.06436147582987824,0.2749,0.30250316114050774,1.698371511183581,7.86,1.780313174697081,col_20260207_191320_5hz
LOW,4860,4960,1770488345.1317,1770488351.6587,1770488348.393099,0.0688991790662269,0.2929,0.2968874204138667,1.6905705871095709,7.32,1.7808124550328144,col_20260207_191320_5hz
